episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
3300, 1267.3961309790611, 1, 10.147570157998416, 354, 909992,                                             909992, 0.0, 8152.03271484375
3301, -2739.88764500618, 3, 4.0003403189984965, 129, 910121,                                             910121, 0.0, 8899.5283203125
3302, 1885.8130675554276, 1, 6.936671622999711, 239, 910360,                                             910360, 0.0, 7430.119140625
3303, 803.2132535874844, 1, 12.94166287400003, 445, 910805,                                             910805, 0.0, 7679.5478515625
3304, -2278.1611859202385, 2, 2.9022554180010047, 92, 910897,                                             910897, 0.0, 8101.77978515625
3305, 2086.350753545761, 1, 5.141873045999091, 167, 911064,                                             911064, 0.0, 6296.298828125
3306, 553.4015253186226, 1, 15.945570739000686, 554, 911618,                                             911618, 0.0, 8115.12744140625
3307, -3585.3294456601143, 2, 6.707148018998851, 226, 911844,                                             911844, 0.0, 8568.7490234375
3308, -2401.8881027698517, 2, 2.105680561002373, 66, 911910,                                             911910, 0.0, 7959.30029296875
3309, -4526.147199809551, 2, 9.747446040997602, 329, 912239,                                             912239, 0.0, 8240.71875
3310, 1731.601909339428, 1, 4.534994839999854, 159, 912398,                                             912398, 0.0, 6693.833984375
3311, -694.7755311727524, 5, 1.3127373569986958, 43, 912441,                                             912441, 0.0, 6935.220703125
3312, 2223.8580984175205, 1, 3.731621218001237, 131, 912572,                                             912572, 0.0, 7351.12158203125
3313, -2235.840659379959, 2, 1.3013399520023086, 35, 912607,                                             912607, 0.0, 5231.78466796875
3314, -3148.424758374691, 3, 3.9433045360019605, 134, 912741,                                             912741, 0.0, 8120.19775390625
3315, 2221.043695539236, 1, 3.9038329439972586, 130, 912871,                                             912871, 0.0, 6689.76318359375
3316, -3418.7502796649933, 2, 10.543918590999965, 368, 913239,                                             913239, 0.0, 8383.5244140625
3317, -3241.512305378914, 2, 7.740179021999211, 263, 913502,                                             913502, 0.0, 8899.47265625
3318, 2443.6197196543217, 1, 1.537963070000842, 46, 913548,                                             913548, 0.0, 9896.7041015625
3319, -3804.7110813856125, 2, 10.111086834000162, 347, 913895,                                             913895, 0.0, 6319.74560546875
3320, 2396.1847696602345, 1, 2.107581429001584, 59, 913954,                                             913954, 0.0, 6212.19970703125
3321, -2489.7093782424927, 2, 3.0034427949976816, 91, 914045,                                             914045, 0.0, 8968.017578125
3322, 2347.14075884223, 1, 1.9315242459997535, 68, 914113,                                             914113, 0.0, 9876.8193359375
3323, 2333.4517419338226, 1, 3.3018608749989653, 103, 914216,                                             914216, 0.0, 9617.97265625
3324, -4813.257254600525, 2, 5.136889252997207, 183, 914399,                                             914399, 0.0, 7759.23828125
3325, 2282.91457927227, 1, 4.339067599001282, 147, 914546,                                             914546, 0.0, 9079.2451171875
3326, -3350.247826397419, 3, 10.141383058002248, 354, 914900,                                             914900, 0.0, 8110.3369140625
3327, 2463.790705680847, 1, 1.5012450169997464, 46, 914946,                                             914946, 0.0, 7960.267578125
3328, 2350.3732909858227, 1, 3.3049770739999076, 108, 915054,                                             915054, 0.0, 5882.38134765625
3329, -2805.690019607544, 2, 1.1364843070005008, 32, 915086,                                             915086, 0.0, 6586.84375
3330, -3190.4639790654182, 2, 6.538966453001194, 223, 915309,                                             915309, 0.0, 9194.59765625
3331, 2323.100781917572, 1, 3.2280137179986923, 103, 915412,                                             915412, 0.0, 9129.8818359375
3332, -431.0457963347435, 1, 17.947961427998962, 622, 916034,                                             916034, 0.0, 7089.7509765625
3333, -2724.5026841163635, 2, 3.3043533559975913, 106, 916140,                                             916140, 0.0, 7636.068359375
3334, 1982.0368354916573, 1, 5.508133117997204, 180, 916320,                                             916320, 0.0, 6805.9453125
3335, -918.4334118366241, 5, 1.533046442000341, 50, 916370,                                             916370, 0.0, 5325.56884765625
3336, -6963.495491564274, 3, 34.57169832599902, 1208, 917578,                                             917578, 0.0, 7386.43603515625
3337, 2360.4865282028913, 1, 3.103467685999931, 96, 917674,                                             917674, 0.0, 8273.4541015625
3338, -2400.936639904976, 2, 2.731593155000155, 85, 917759,                                             917759, 0.0, 8140.88671875
3339, 1418.12086135149, 1, 3.902823640997667, 123, 917882,                                             917882, 0.0, 10014.8837890625
3340, -3450.3164427876472, 2, 11.541960622998886, 395, 918277,                                             918277, 0.0, 7932.548828125
3341, 2217.181633591652, 1, 4.023490274001233, 128, 918405,                                             918405, 0.0, 9838.8310546875
3342, 1810.9908528625965, 1, 7.344660836999537, 234, 918639,                                             918639, 0.0, 8123.1748046875
3343, 570.1539875268936, 1, 17.347843355000805, 601, 919240,                                             919240, 0.0, 7819.9111328125
3344, -2465.748687028885, 2, 1.1006160139986605, 33, 919273,                                             919273, 0.0, 8884.3828125
3345, -913.1559758782387, 1, 11.556240084999445, 390, 919663,                                             919663, 0.0, 7961.7255859375
3346, -2935.5604445934296, 2, 3.9299580810002226, 137, 919800,                                             919800, 0.0, 6089.11474609375
3347, 907.0861566960812, 1, 7.5430329970004095, 253, 920053,                                             920053, 0.0, 9313.0517578125
3348, -4713.867250442505, 2, 3.7322776050023094, 125, 920178,                                             920178, 0.0, 7927.10107421875
3349, 2266.5648985505104, 1, 3.3419717180004227, 115, 920293,                                             920293, 0.0, 6188.03662109375
3350, 1860.8500885367393, 1, 4.303838724998059, 138, 920431,                                             920431, 0.0, 7357.4658203125
3351, 1324.7374741733074, 1, 9.127334675002203, 305, 920736,                                             920736, 0.0, 7488.638671875
3352, -3432.37290930748, 2, 3.7402648179995595, 121, 920857,                                             920857, 0.0, 7086.58447265625
3353, 1283.4673693180084, 1, 4.304283328001475, 142, 920999,                                             920999, 0.0, 6907.17626953125
3354, 1836.309407889843, 1, 4.107384947998071, 130, 921129,                                             921129, 0.0, 7089.9287109375
3355, -2586.5629251003265, 2, 1.3265115219983272, 39, 921168,                                             921168, 0.0, 7611.3984375
3356, -2313.4833632707596, 2, 2.7348350110005413, 93, 921261,                                             921261, 0.0, 13020.052734375
3357, -2437.2174834012985, 2, 2.902858796998771, 93, 921354,                                             921354, 0.0, 5871.1318359375
3358, -2494.7096874713898, 4, 16.944459239002754, 592, 921946,                                             921946, 0.0, 7394.75
3359, 2179.2173424959183, 1, 4.141104955000628, 139, 922085,                                             922085, 0.0, 8659.91796875
3360, 1649.7648214697838, 1, 4.537969968001562, 156, 922241,                                             922241, 0.0, 7835.45654296875
3361, -3465.8457188010216, 2, 4.57727893399715, 155, 922396,                                             922396, 0.0, 6277.09765625
3362, 2179.2350368201733, 1, 5.135884993000218, 176, 922572,                                             922572, 0.0, 7953.88232421875
3363, -2586.1396477222443, 2, 1.5351605060022848, 47, 922619,                                             922619, 0.0, 6880.30126953125
3364, -5051.6707047224045, 3, 15.150850755999272, 517, 923136,                                             923136, 0.0, 7374.0546875
3365, 1804.3162804543972, 1, 4.505384146999859, 137, 923273,                                             923273, 0.0, 7415.07177734375
3366, 1971.513664662838, 1, 3.5359635290005826, 115, 923388,                                             923388, 0.0, 5475.6298828125
3367, -4824.250955224037, 3, 6.938835375000053, 236, 923624,                                             923624, 0.0, 7653.509765625
3368, 2231.0082595944405, 1, 3.3318693850014824, 112, 923736,                                             923736, 0.0, 7546.9599609375
3369, -2891.28432905674, 2, 3.5042383360014355, 115, 923851,                                             923851, 0.0, 10312.7626953125
3370, 2156.9686551094055, 1, 3.707508614999824, 120, 923971,                                             923971, 0.0, 4549.9755859375
3371, -2890.0644290447235, 2, 1.8128055320012209, 59, 924030,                                             924030, 0.0, 4506.74755859375
3372, 1867.7450771331787, 1, 3.54035045099954, 111, 924141,                                             924141, 0.0, 6979.49609375
3373, 2237.6374346613884, 1, 3.137233132001711, 100, 924241,                                             924241, 0.0, 5384.0087890625
3374, 1308.5231328308582, 1, 4.134367145001306, 134, 924375,                                             924375, 0.0, 6970.19970703125
3375, -853.5120143890381, 5, 1.3340919260008377, 42, 924417,                                             924417, 0.0, 7366.38916015625
3376, 1547.2514446377754, 1, 3.503097467000771, 116, 924533,                                             924533, 0.0, 7679.04345703125
3377, -2569.952090382576, 2, 3.306628673999512, 106, 924639,                                             924639, 0.0, 8475.1630859375
3378, -3236.7072375416756, 2, 4.136535978999746, 142, 924781,                                             924781, 0.0, 7493.115234375
3379, -3055.2541029453278, 2, 3.1337208740005735, 103, 924884,                                             924884, 0.0, 7100.990234375
3380, -3346.4238063693047, 2, 6.509562193998136, 219, 925103,                                             925103, 0.0, 6148.40283203125
3381, 1912.4929061830044, 1, 6.396962439997878, 225, 925328,                                             925328, 0.0, 6358.4873046875
3382, 1628.2308831065893, 1, 8.112588211999537, 271, 925599,                                             925599, 0.0, 8667.0712890625
3383, -2397.7446549534798, 2, 2.3045473559977836, 72, 925671,                                             925671, 0.0, 6191.041015625
3384, 2462.902168959379, 1, 1.503841851001198, 46, 925717,                                             925717, 0.0, 8319.857421875
3385, 699.4626330137253, 1, 9.913929566999286, 337, 926054,                                             926054, 0.0, 7510.916015625
3386, 2402.30368617177, 1, 1.7406930769975588, 59, 926113,                                             926113, 0.0, 5980.53759765625
3387, 1085.1802389621735, 1, 5.707743928000127, 189, 926302,                                             926302, 0.0, 7622.7822265625
3388, 1986.1971172094345, 1, 6.109335907000059, 204, 926506,                                             926506, 0.0, 9231.5966796875
3389, 2083.7660149633884, 1, 3.7351260079994972, 125, 926631,                                             926631, 0.0, 7589.853515625
3390, 1412.8392705917358, 1, 11.537192823998339, 378, 927009,                                             927009, 0.0, 7153.57470703125
3391, -6250.224618434906, 3, 25.729600906000996, 891, 927900,                                             927900, 0.0, 7422.23681640625
3392, 2231.0792476534843, 1, 2.73115904199949, 81, 927981,                                             927981, 0.0, 7981.216796875
3393, 1916.2138403654099, 1, 6.1393379920009465, 207, 928188,                                             928188, 0.0, 7257.90771484375
3394, -3027.270097255707, 2, 2.132929980998597, 66, 928254,                                             928254, 0.0, 9515.189453125
3395, -2726.4807118177414, 2, 4.9333677329996135, 165, 928419,                                             928419, 0.0, 7438.0244140625
3396, 2184.181079506874, 1, 4.738315047001379, 159, 928578,                                             928578, 0.0, 9405.0830078125
3397, -453.39102721214294, 5, 1.1288671740003338, 30, 928608,                                             928608, 0.0, 6576.8447265625
3398, -182.69648125767708, 1, 6.336851142998057, 214, 928822,                                             928822, 0.0, 8234.6572265625
3399, -2797.691176176071, 2, 1.7338317959984124, 53, 928875,                                             928875, 0.0, 8120.0078125
3400, 2230.8477514386177, 1, 4.9030095629968855, 161, 929036,                                             929036, 0.0, 6338.42236328125
3401, 1993.3935123980045, 1, 6.328009166001721, 218, 929254,                                             929254, 0.0, 7838.9716796875
3402, -3994.9068702459335, 2, 3.5029989409995324, 112, 929366,                                             929366, 0.0, 8881.732421875
3403, 2267.9529432058334, 1, 4.537775200002216, 151, 929517,                                             929517, 0.0, 6317.19091796875
3404, 1955.7992229163647, 1, 6.337336371001584, 213, 929730,                                             929730, 0.0, 8370.935546875
3405, 1739.8889127969742, 1, 3.9034839769992686, 122, 929852,                                             929852, 0.0, 5562.3251953125
3406, -3261.987817287445, 2, 3.5429122620007547, 119, 929971,                                             929971, 0.0, 7822.00830078125
3407, 2222.338448405266, 1, 3.3038158589988598, 105, 930076,                                             930076, 0.0, 7776.140625
3408, -2621.897047638893, 2, 1.536695762002637, 52, 930128,                                             930128, 0.0, 6861.400390625
3409, -2223.663662970066, 3, 3.1018909979975433, 92, 930220,                                             930220, 0.0, 10553.4658203125
3410, -2281.104752779007, 2, 2.1078701320002438, 62, 930282,                                             930282, 0.0, 5137.57470703125
3411, -4067.077403664589, 2, 4.383813926997391, 154, 930436,                                             930436, 0.0, 9177.365234375
3412, -3211.99811899662, 2, 6.735620701001608, 225, 930661,                                             930661, 0.0, 7681.6240234375
3413, 2095.351397305727, 1, 4.739089195001725, 160, 930821,                                             930821, 0.0, 5716.49365234375
3414, 1768.7912396788597, 1, 5.903504787998827, 197, 931018,                                             931018, 0.0, 7207.8564453125
3415, -2746.5407180786133, 2, 0.9378241560007154, 30, 931048,                                             931048, 0.0, 12543.171875
3416, 2126.6996608376503, 1, 3.53445763900163, 116, 931164,                                             931164, 0.0, 7284.73486328125
3417, -2386.941893219948, 2, 1.9314643869984138, 65, 931229,                                             931229, 0.0, 7303.8544921875
3418, 2124.271030038595, 1, 4.135734181996668, 138, 931367,                                             931367, 0.0, 9059.3076171875
3419, 1884.9014294147491, 1, 6.507609311000124, 217, 931584,                                             931584, 0.0, 8980.923828125
3420, -2626.2353982925415, 2, 4.140988186998584, 126, 931710,                                             931710, 0.0, 7424.158203125
3421, 2226.100527524948, 1, 2.6415051749972918, 79, 931789,                                             931789, 0.0, 13472.55859375
3422, 2166.976074874401, 1, 3.7047338019983727, 117, 931906,                                             931906, 0.0, 8945.458984375
3423, -2490.1402204036713, 2, 2.336257620001561, 63, 931969,                                             931969, 0.0, 9394.783203125
3424, 1534.1366100013256, 1, 5.739178752002772, 196, 932165,                                             932165, 0.0, 7161.0146484375
3425, -3818.6495772004128, 3, 6.938478739000857, 237, 932402,                                             932402, 0.0, 6396.59033203125
3426, 2292.1263551712036, 1, 2.33156137900005, 77, 932479,                                             932479, 0.0, 8839.0556640625
3427, 1825.1531731784344, 1, 5.5083234869998705, 178, 932657,                                             932657, 0.0, 8146.966796875
3428, -2214.9731018543243, 5, 11.151340190001065, 376, 933033,                                             933033, 0.0, 9321.240234375
3429, 2374.314664185047, 1, 3.1014673940007924, 94, 933127,                                             933127, 0.0, 7600.5458984375
3430, -3116.218780398369, 2, 7.511043370999687, 249, 933376,                                             933376, 0.0, 8493.8740234375
3431, -3034.265265285969, 2, 5.214344879997952, 156, 933532,                                             933532, 0.0, 6659.44287109375
3432, 2334.8226610422134, 1, 2.138400987998466, 68, 933600,                                             933600, 0.0, 9301.5283203125
3433, -2699.9325523376465, 2, 2.1003361389994097, 66, 933666,                                             933666, 0.0, 6390.2666015625
3434, 2096.869136750698, 1, 5.143733640001301, 170, 933836,                                             933836, 0.0, 7105.13623046875
3435, 1502.6797038912773, 1, 10.14238731399746, 340, 934176,                                             934176, 0.0, 6794.33837890625
3436, 1887.3529605716467, 1, 7.14632459099812, 241, 934417,                                             934417, 0.0, 7299.31787109375
3437, 2078.6973845362663, 1, 6.1480327479985135, 215, 934632,                                             934632, 0.0, 8165.3359375
3438, -3081.540061533451, 2, 8.310219514998607, 276, 934908,                                             934908, 0.0, 9552.357421875
3439, 1849.8536986112595, 1, 4.941880916998343, 163, 935071,                                             935071, 0.0, 7546.50439453125
3440, -3361.4055793881416, 2, 7.3423352939971664, 246, 935317,                                             935317, 0.0, 9395.859375
3441, 1912.3608837723732, 1, 3.826224344000366, 106, 935423,                                             935423, 0.0, 10181.3701171875
3442, 1555.0195409357548, 1, 7.73749392299942, 259, 935682,                                             935682, 0.0, 9519.0712890625
3443, 2133.577893048525, 1, 3.9401235910008836, 129, 935811,                                             935811, 0.0, 12109.025390625
3444, 532.7604982256889, 1, 19.351177163000102, 660, 936471,                                             936471, 0.0, 8381.4560546875
3445, 1963.9196156859398, 1, 7.102999884002202, 231, 936702,                                             936702, 0.0, 7442.978515625
3446, -4315.313183307648, 2, 9.149471242999425, 311, 937013,                                             937013, 0.0, 8559.9521484375
3447, 2204.6817455887794, 1, 2.9379974190014764, 85, 937098,                                             937098, 0.0, 11832.119140625
3448, 1970.1635013222694, 1, 3.9402542110001377, 127, 937225,                                             937225, 0.0, 6496.9052734375
3449, -291.44108402729034, 5, 0.9360551790014142, 30, 937255,                                             937255, 0.0, 11333.177734375
3450, 1271.904601097107, 1, 8.53883695300101, 283, 937538,                                             937538, 0.0, 9099.0654296875
3451, -205.33197355270386, 5, 1.09391391799727, 30, 937568,                                             937568, 0.0, 4741.7880859375
3452, 2208.231349468231, 1, 2.340870850999636, 74, 937642,                                             937642, 0.0, 6938.716796875
3453, -2289.99320435524, 2, 1.299885431999428, 38, 937680,                                             937680, 0.0, 11338.607421875
3454, 2343.1291472911835, 1, 2.1593977699994866, 65, 937745,                                             937745, 0.0, 9570.8974609375
3455, 372.80447989702225, 1, 12.942145746997994, 424, 938169,                                             938169, 0.0, 7415.66748046875
3456, 1186.7062005996704, 1, 4.739855523999722, 159, 938328,                                             938328, 0.0, 6807.3388671875
3457, 1254.8416648805141, 1, 12.946681699999317, 435, 938763,                                             938763, 0.0, 8615.134765625
3458, -7094.782246768475, 2, 23.747698131002835, 801, 939564,                                             939564, 0.0, 8750.5146484375
3459, 2126.0502350330353, 1, 5.136549491999176, 169, 939733,                                             939733, 0.0, 8376.0810546875
3460, 912.1003615260124, 1, 11.30948841999998, 377, 940110,                                             940110, 0.0, 7880.783203125
3461, -2791.290418624878, 2, 1.0155426499986788, 33, 940143,                                             940143, 0.0, 6792.9453125
3462, 2435.9153121709824, 1, 1.5003228860005038, 48, 940191,                                             940191, 0.0, 7761.95166015625
3463, -2370.567320227623, 2, 1.5295406009972794, 50, 940241,                                             940241, 0.0, 6251.52490234375
3464, 2158.9575207829475, 1, 2.5032809939984872, 79, 940320,                                             940320, 0.0, 9973.4501953125
3465, -2720.317356109619, 2, 0.931343840999034, 31, 940351,                                             940351, 0.0, 5557.5380859375
3466, 2316.07852858305, 1, 3.331163987000764, 118, 940469,                                             940469, 0.0, 8234.9462890625
3467, -2240.6111183166504, 2, 1.3039623769982427, 42, 940511,                                             940511, 0.0, 10091.740234375
3468, -2921.360916018486, 2, 4.938048357998923, 161, 940672,                                             940672, 0.0, 7582.51318359375
3469, 2312.314173281193, 1, 2.136936977000005, 68, 940740,                                             940740, 0.0, 5669.2041015625
3470, 1785.5897061824799, 1, 4.136817642000096, 132, 940872,                                             940872, 0.0, 9915.2490234375
3471, -2539.8556925058365, 2, 1.6753686949996336, 55, 940927,                                             940927, 0.0, 7074.66650390625
3472, 2048.8388950824738, 1, 4.305367297001794, 139, 941066,                                             941066, 0.0, 5915.3984375
3473, 161.91186618804932, 1, 12.147822742001154, 407, 941473,                                             941473, 0.0, 8132.935546875
3474, 715.7986711263657, 1, 9.142016861998854, 310, 941783,                                             941783, 0.0, 7114.13232421875
3475, 2275.3427054286003, 1, 3.5037567599974864, 115, 941898,                                             941898, 0.0, 6856.95458984375
3476, 1910.2387363314629, 1, 5.736631278999994, 163, 942061,                                             942061, 0.0, 8216.453125
3477, 941.6054971814156, 1, 12.345653042000777, 417, 942478,                                             942478, 0.0, 8013.1533203125
3478, -1100.9497008919716, 1, 11.143333314998017, 380, 942858,                                             942858, 0.0, 7868.576171875
3479, -354.5665822029114, 5, 0.9355149860020902, 30, 942888,                                             942888, 0.0, 9185.7880859375
3480, -2385.0965836048126, 4, 17.515146364999964, 591, 943479,                                             943479, 0.0, 8468.0947265625
3481, 1359.6045894622803, 1, 5.625498104000144, 187, 943666,                                             943666, 0.0, 9293.146484375
3482, -556.7209329605103, 5, 0.9348612440007855, 30, 943696,                                             943696, 0.0, 10728.8369140625
3483, -2657.67223238945, 2, 4.503428273001191, 145, 943841,                                             943841, 0.0, 7894.08251953125
3484, -2531.059703350067, 2, 4.343011779001245, 143, 943984,                                             943984, 0.0, 7345.4755859375
3485, 2075.714106321335, 1, 4.7065706649991625, 147, 944131,                                             944131, 0.0, 10730.7529296875
3486, -2962.937539100647, 2, 1.9485958979967108, 51, 944182,                                             944182, 0.0, 6723.19921875
3487, 1875.3096027970314, 1, 2.7350980099981825, 86, 944268,                                             944268, 0.0, 6877.06201171875
3488, -853.6681697666645, 1, 7.940776596999058, 243, 944511,                                             944511, 0.0, 7440.74853515625
3489, -2606.4660103321075, 2, 1.3363093590014614, 35, 944546,                                             944546, 0.0, 4778.05419921875
3490, 1893.6364760398865, 1, 3.93971242599946, 125, 944671,                                             944671, 0.0, 7026.880859375
3491, -2696.212527990341, 2, 4.014510888999212, 118, 944789,                                             944789, 0.0, 7829.02734375
3492, 2350.835096716881, 1, 1.9337731129999156, 61, 944850,                                             944850, 0.0, 9321.654296875
3493, 2106.691432893276, 1, 4.3027504890014825, 132, 944982,                                             944982, 0.0, 8240.32421875
3494, -3766.3509011268616, 2, 9.944715205998364, 340, 945322,                                             945322, 0.0, 8290.2509765625
3495, -3849.914598584175, 2, 5.734979210999882, 187, 945509,                                             945509, 0.0, 7546.583984375
3496, 1778.9857090115547, 1, 3.9388933280024503, 134, 945643,                                             945643, 0.0, 7310.689453125
3497, 1548.804075986147, 1, 6.139290606999566, 203, 945846,                                             945846, 0.0, 9343.51171875
3498, -2845.492391228676, 2, 5.340380097000889, 161, 946007,                                             946007, 0.0, 8993.6083984375
3499, 342.3141948580742, 1, 16.349762428999384, 541, 946548,                                             946548, 0.0, 7742.19384765625
3500, 2213.8230907917023, 1, 2.738415375999466, 86, 946634,                                             946634, 0.0, 7437.11865234375
3501, 2339.625493645668, 1, 3.047020956000779, 93, 946727,                                             946727, 0.0, 7935.47509765625
3502, -263.1783571243286, 5, 0.9327076260015019, 30, 946757,                                             946757, 0.0, 6886.5546875
3503, 2353.640127301216, 1, 1.9388016049997532, 62, 946819,                                             946819, 0.0, 8871.427734375
3504, 2088.0479814112186, 1, 3.503533283001161, 110, 946929,                                             946929, 0.0, 8870.3779296875
3505, 1362.5728968977928, 1, 8.545335818002059, 287, 947216,                                             947216, 0.0, 7115.1416015625
3506, -2816.3204689621925, 2, 2.734035704001144, 87, 947303,                                             947303, 0.0, 10432.115234375
3507, -2335.993054986, 2, 2.130468806000863, 55, 947358,                                             947358, 0.0, 6826.48046875
3508, 1976.399461865425, 1, 5.733589820996713, 189, 947547,                                             947547, 0.0, 6981.9423828125
3509, 778.6731507182121, 1, 13.545678947997658, 444, 947991,                                             947991, 0.0, 6694.26904296875
3510, -2484.775487422943, 2, 3.307349714999873, 105, 948096,                                             948096, 0.0, 9002.54296875
3511, -3883.955288887024, 3, 11.730182727998908, 393, 948489,                                             948489, 0.0, 8875.3505859375
3512, -2416.0586681365967, 2, 2.3022843329999887, 66, 948555,                                             948555, 0.0, 6798.1005859375
3513, 2145.961069226265, 1, 3.935385924000002, 127, 948682,                                             948682, 0.0, 8924.7412109375
3514, -3790.915634393692, 3, 10.315147713998158, 336, 949018,                                             949018, 0.0, 8305.28125
3515, 2284.19026774168, 1, 2.1425339660017926, 70, 949088,                                             949088, 0.0, 9561.49609375
3516, 2239.9153876304626, 1, 4.903407744997821, 154, 949242,                                             949242, 0.0, 8958.5556640625
3517, 2273.97912055254, 1, 2.9372391760007304, 93, 949335,                                             949335, 0.0, 8931.119140625
3518, 1927.7996393442154, 1, 3.302301711002656, 99, 949434,                                             949434, 0.0, 6793.85302734375
3519, -2506.9859256744385, 2, 1.5043614969981718, 41, 949475,                                             949475, 0.0, 6183.12060546875
3520, -325.91051012277603, 5, 2.3345821270013403, 75, 949550,                                             949550, 0.0, 7384.15576171875
3521, 2264.4634066671133, 1, 4.645182655000099, 146, 949696,                                             949696, 0.0, 8306.2421875
3522, 2205.4323085546494, 1, 3.9069634030020097, 126, 949822,                                             949822, 0.0, 7915.51171875
3523, -4441.988146066666, 2, 13.944577133999701, 470, 950292,                                             950292, 0.0, 8504.2890625
3524, 2373.349933028221, 1, 1.9040178600007494, 58, 950350,                                             950350, 0.0, 12746.56640625
3525, -3557.8219670057297, 2, 8.536584101999324, 288, 950638,                                             950638, 0.0, 6666.07666015625
3526, 2194.907379746437, 1, 5.340727505001269, 159, 950797,                                             950797, 0.0, 9809.3837890625
3527, -2256.022392630577, 2, 1.5319874150009127, 36, 950833,                                             950833, 0.0, 11433.9150390625
3528, -2394.593074440956, 2, 2.9349688020010944, 91, 950924,                                             950924, 0.0, 9175.3271484375
3529, -2783.942138671875, 2, 6.137774970000464, 204, 951128,                                             951128, 0.0, 9645.9052734375
3530, 2086.486211657524, 1, 5.343202665000717, 168, 951296,                                             951296, 0.0, 6349.15185546875
3531, 2248.497132152319, 1, 3.807527923003363, 114, 951410,                                             951410, 0.0, 7748.17919921875
3532, -2572.7890322208405, 2, 1.3063322030029667, 33, 951443,                                             951443, 0.0, 7431.458984375
3533, 2270.7091670036316, 1, 2.3385710769980506, 75, 951518,                                             951518, 0.0, 8258.3662109375
3534, 2228.331075191498, 1, 3.7056871129971114, 115, 951633,                                             951633, 0.0, 9106.7705078125
3535, 990.3809848427773, 1, 13.747078559998045, 455, 952088,                                             952088, 0.0, 9397.208984375
3536, 1268.2579526603222, 1, 8.338436129000911, 276, 952364,                                             952364, 0.0, 7055.16455078125
3537, -2843.672340989113, 3, 6.109862245000841, 198, 952562,                                             952562, 0.0, 8191.89697265625
3538, 1694.730809390545, 1, 6.537586722999549, 217, 952779,                                             952779, 0.0, 9138.943359375
3539, -3372.0930458307266, 2, 2.532055145002232, 85, 952864,                                             952864, 0.0, 9257.0546875
3540, -3208.8412638902664, 2, 6.937199576001149, 227, 953091,                                             953091, 0.0, 8285.5791015625
3541, 1986.31380879879, 1, 4.268942722999782, 133, 953224,                                             953224, 0.0, 9036.22265625
3542, -740.0378505140543, 1, 16.74321576299917, 558, 953782,                                             953782, 0.0, 7429.12939453125
3543, -1344.4928347468376, 1, 11.144670231999044, 372, 954154,                                             954154, 0.0, 8646.3154296875
3544, 1671.867267459631, 1, 7.943653783000627, 261, 954415,                                             954415, 0.0, 8112.900390625
3545, -811.0374978780746, 5, 1.1358876259982935, 37, 954452,                                             954452, 0.0, 7731.431640625
3546, -4767.218224704266, 2, 19.953084928998578, 662, 955114,                                             955114, 0.0, 8243.2021484375
3547, 2119.3760480880737, 1, 2.50208954199843, 78, 955192,                                             955192, 0.0, 6432.755859375
3548, 1511.650683939457, 1, 5.745170714999404, 188, 955380,                                             955380, 0.0, 9907.720703125
3549, -342.236163854599, 5, 0.9371508009971876, 30, 955410,                                             955410, 0.0, 10346.0068359375
3550, 2032.2831226587296, 1, 4.703688787001738, 147, 955557,                                             955557, 0.0, 7591.3564453125
3551, 2227.351855814457, 1, 3.823705896997126, 125, 955682,                                             955682, 0.0, 9513.0693359375
3552, 1647.1298996508121, 1, 5.733979115000693, 193, 955875,                                             955875, 0.0, 9082.9873046875
3553, -3015.165209174156, 2, 2.337033201001759, 69, 955944,                                             955944, 0.0, 10650.1064453125
3554, 2124.223380088806, 1, 5.337177318997419, 172, 956116,                                             956116, 0.0, 7587.8173828125
3555, -2451.098464012146, 2, 1.1031793200018, 34, 956150,                                             956150, 0.0, 11459.6015625
3556, 1942.741587460041, 1, 3.1389049330027774, 103, 956253,                                             956253, 0.0, 9517.08984375
3557, -14.20909833908081, 1, 8.134641188000387, 273, 956526,                                             956526, 0.0, 9981.943359375
3558, 1206.39906001091, 1, 10.541413304999878, 343, 956869,                                             956869, 0.0, 8906.9873046875
3559, 831.4249737262726, 1, 6.303690671997174, 206, 957075,                                             957075, 0.0, 7156.55712890625
3560, 1719.814322590828, 1, 3.139494230999844, 100, 957175,                                             957175, 0.0, 10215.7666015625
3561, -677.2239554524422, 1, 14.81996286100184, 499, 957674,                                             957674, 0.0, 8264.5517578125
3562, -2457.8962178230286, 2, 1.3386224540008698, 39, 957713,                                             957713, 0.0, 7025.25
3563, -2386.8151032328606, 2, 1.9004267060008715, 57, 957770,                                             957770, 0.0, 10862.97265625
3564, 2199.4555110931396, 1, 4.335541282998747, 141, 957911,                                             957911, 0.0, 7778.39892578125
3565, 1831.1989861428738, 1, 7.307202639996831, 234, 958145,                                             958145, 0.0, 8554.9296875
3566, -3124.869530916214, 2, 9.346880845001579, 307, 958452,                                             958452, 0.0, 8656.822265625
3567, 2362.9134227633476, 1, 1.9371401200005494, 58, 958510,                                             958510, 0.0, 8720.4189453125
3568, -2751.6999394893646, 2, 4.902451920999738, 154, 958664,                                             958664, 0.0, 8285.7294921875
3569, 2082.7818121910095, 1, 4.938379000999703, 163, 958827,                                             958827, 0.0, 7737.45947265625
3570, -2681.555572986603, 2, 4.740189451000333, 153, 958980,                                             958980, 0.0, 8817.8505859375
