episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1597, -3621.1517300605774, 2, 6.999121864999324, 288, 818048,                                             818048, 0.0, 7906.65869140625
1598, -7902.5719385147095, 2, 42.50478328900135, 1718, 819766,                                             819766, 0.0, 6529.20068359375
1599, -244.47890895605087, 1, 14.099064444002579, 571, 820337,                                             820337, 0.0, 7552.888671875
1600, -4829.297966241837, 3, 15.919567578999704, 644, 820981,                                             820981, 0.0, 7012.07763671875
1601, 1928.1674275696278, 1, 3.304982278001262, 129, 821110,                                             821110, 0.0, 5813.501953125
1602, -6756.417248010635, 1, 17.369624967999698, 683, 821793,                                             821793, 0.0, 6889.13916015625
1603, -6043.052553772926, 3, 15.590173933000187, 611, 822404,                                             822404, 0.0, 7399.41796875
1604, 703.6368529498577, 1, 9.969920436000393, 390, 822794,                                             822794, 0.0, 6969.52490234375
1605, -5931.438674211502, 2, 15.75072715100032, 618, 823412,                                             823412, 0.0, 5912.94287109375
1606, -1395.1793839931488, 1, 25.246730807997665, 996, 824408,                                             824408, 0.0, 7134.13623046875
1607, 1556.4726114273071, 1, 6.743472554000618, 266, 824674,                                             824674, 0.0, 6881.98095703125
1608, 2247.7955770492554, 1, 0.9303284970010282, 30, 824704,                                             824704, 0.0, 7836.9375
1609, -4869.527122020721, 2, 7.632215948000521, 307, 825011,                                             825011, 0.0, 7731.97412109375
1610, -3974.5521416068077, 2, 10.021849469001609, 391, 825402,                                             825402, 0.0, 6881.15234375
1611, -2992.432942211628, 4, 18.074832671998593, 707, 826109,                                             826109, 0.0, 8520.3427734375
1612, -6635.475489735603, 4, 21.349867911998444, 839, 826948,                                             826948, 0.0, 7148.61376953125
1613, 1582.7882611751556, 1, 8.570301356001437, 308, 827256,                                             827256, 0.0, 6388.64306640625
1614, -3326.3897449970245, 4, 17.06530376599767, 677, 827933,                                             827933, 0.0, 6237.4267578125
1615, -2726.8334743976593, 4, 18.629325277001044, 723, 828656,                                             828656, 0.0, 6171.77587890625
1616, 830.7895539104939, 1, 15.944801540998014, 626, 829282,                                             829282, 0.0, 6994.66552734375
1617, -4561.918612360954, 2, 14.37449248700068, 564, 829846,                                             829846, 0.0, 7511.759765625
1618, -4403.84428358078, 3, 12.967337578000297, 506, 830352,                                             830352, 0.0, 6919.9453125
1619, -4020.7442016601562, 4, 29.24948147900068, 1160, 831512,                                             831512, 0.0, 6664.94482421875
1620, -3006.779103040695, 3, 2.8809672979987226, 114, 831626,                                             831626, 0.0, 5579.142578125
1621, -2575.1915568709373, 4, 17.667687786997703, 702, 832328,                                             832328, 0.0, 7343.14794921875
1622, -3324.3877757787704, 2, 8.14311355999962, 315, 832643,                                             832643, 0.0, 5953.07177734375
1623, -4306.008992671967, 3, 11.970103509000182, 470, 833113,                                             833113, 0.0, 5787.80810546875
1624, -2582.717072188854, 4, 17.572060046000843, 697, 833810,                                             833810, 0.0, 6993.82861328125
1625, -7080.877578794956, 2, 30.187617632000183, 1213, 835023,                                             835023, 0.0, 7247.263671875
1626, -7641.337741494179, 3, 27.835780929002794, 1101, 836124,                                             836124, 0.0, 7382.349609375
1627, -4437.387226939201, 2, 9.536192470997776, 366, 836490,                                             836490, 0.0, 7692.2294921875
1628, -3490.7253148555756, 2, 9.540119213001162, 370, 836860,                                             836860, 0.0, 5753.33447265625
1629, -5478.31273329258, 2, 15.176150286999473, 601, 837461,                                             837461, 0.0, 7258.4208984375
1630, -6809.1186599731445, 3, 20.78026415700151, 817, 838278,                                             838278, 0.0, 7040.67724609375
1631, -5231.952270030975, 4, 22.088449996001145, 867, 839145,                                             839145, 0.0, 7240.69189453125
1632, -3335.6922793388367, 2, 4.203476266997313, 167, 839312,                                             839312, 0.0, 6708.7236328125
1633, -5434.959602534771, 3, 20.71873823900023, 815, 840127,                                             840127, 0.0, 6991.50927734375
1634, -2094.702737390995, 4, 17.743209356998705, 688, 840815,                                             840815, 0.0, 6729.2587890625
1635, -3206.7716611027718, 2, 7.288956034997682, 288, 841103,                                             841103, 0.0, 8162.22998046875
1636, -2112.3849752545357, 1, 31.648638324000785, 1253, 842356,                                             842356, 0.0, 7508.455078125
1637, -477.05654180049896, 1, 16.27801454300061, 648, 843004,                                             843004, 0.0, 6756.7392578125
1638, -2793.8014919757843, 4, 18.53650240299976, 721, 843725,                                             843725, 0.0, 6418.3251953125
1639, 1559.77533775568, 1, 6.579806917001406, 263, 843988,                                             843988, 0.0, 6363.25634765625
1640, 1795.6639776229858, 1, 4.333810680996976, 171, 844159,                                             844159, 0.0, 4210.33740234375
1641, -3753.672081232071, 3, 6.827955356999155, 271, 844430,                                             844430, 0.0, 4557.61181640625
1642, -95.23117673397064, 1, 10.468196568999701, 411, 844841,                                             844841, 0.0, 6106.05029296875
1643, 1793.3911250829697, 1, 4.381023859001289, 173, 845014,                                             845014, 0.0, 6210.80712890625
1644, -1135.5255677700043, 1, 12.696541601999343, 492, 845506,                                             845506, 0.0, 7742.47119140625
1645, -6520.153473496437, 2, 22.427933426999516, 877, 846383,                                             846383, 0.0, 5501.16943359375
1646, -2326.1611318588257, 2, 1.1648820499976864, 45, 846428,                                             846428, 0.0, 9728.50390625
1647, 1737.5358714461327, 1, 5.062105244000122, 188, 846616,                                             846616, 0.0, 4337.2109375
1648, 642.2953251600266, 1, 10.50687518900304, 421, 847037,                                             847037, 0.0, 7465.91455078125
1649, 1265.1604702472687, 1, 6.835397963997821, 263, 847300,                                             847300, 0.0, 7048.1982421875
1650, 1374.3129711151123, 1, 10.33691331099908, 395, 847695,                                             847695, 0.0, 7078.8486328125
1651, 820.0461175441742, 1, 10.18491721600003, 389, 848084,                                             848084, 0.0, 7371.50244140625
1652, -2934.591948747635, 2, 3.620661334000033, 138, 848222,                                             848222, 0.0, 6608.9970703125
1653, 2063.4076045155525, 1, 3.4780460449983366, 135, 848357,                                             848357, 0.0, 5826.32080078125
1654, -4857.275131225586, 3, 16.862458446001256, 653, 849010,                                             849010, 0.0, 7456.68505859375
1655, 942.1714078187943, 1, 14.139170353999361, 548, 849558,                                             849558, 0.0, 5834.5537109375
1656, 992.1887027025223, 1, 9.945270502998028, 383, 849941,                                             849941, 0.0, 5667.537109375
1657, -2398.0612876415253, 2, 1.331631205001031, 51, 849992,                                             849992, 0.0, 8527.478515625
1658, -252.21558785438538, 1, 15.752571451997937, 603, 850595,                                             850595, 0.0, 7321.21484375
1659, -447.8233630657196, 1, 11.948784905998764, 456, 851051,                                             851051, 0.0, 6489.54296875
1660, -4970.553821206093, 3, 11.74620187599794, 452, 851503,                                             851503, 0.0, 6778.3974609375
1661, 603.149050951004, 1, 11.11370997099948, 440, 851943,                                             851943, 0.0, 6689.6015625
1662, -5097.5921812057495, 3, 14.054187100999116, 536, 852479,                                             852479, 0.0, 8093.09912109375
1663, -3121.7949715852737, 2, 7.936289501998544, 305, 852784,                                             852784, 0.0, 6410.99951171875
1664, 1556.21650660038, 1, 8.137519683998107, 311, 853095,                                             853095, 0.0, 5801.75244140625
1665, -2465.4177515506744, 2, 1.2031815970003663, 47, 853142,                                             853142, 0.0, 5983.25048828125
1666, 1410.455137193203, 1, 8.235180734001915, 304, 853446,                                             853446, 0.0, 7405.568359375
1667, -2851.3933478593826, 4, 17.35140117999981, 671, 854117,                                             854117, 0.0, 6109.75634765625
1668, 937.8241105079651, 1, 7.938590708003176, 304, 854421,                                             854421, 0.0, 6987.4228515625
1669, 487.1238548755646, 1, 14.985385804000543, 587, 855008,                                             855008, 0.0, 7359.64208984375
1670, 494.6079807281494, 1, 15.259175683000649, 598, 855606,                                             855606, 0.0, 6691.5146484375
1671, -255.2169110774994, 1, 9.232703764002508, 364, 855970,                                             855970, 0.0, 6168.69580078125
1672, -3342.755788087845, 4, 17.636030429002858, 688, 856658,                                             856658, 0.0, 6453.74560546875
1673, 2021.1512400209904, 1, 4.3346511280033155, 160, 856818,                                             856818, 0.0, 6452.61083984375
1674, 1322.973790049553, 1, 8.342393814000388, 326, 857144,                                             857144, 0.0, 6783.59375
1675, 1987.0402439832687, 1, 1.6900575820000086, 66, 857210,                                             857210, 0.0, 8944.6123046875
1676, 1434.5515122413635, 1, 4.731971983001131, 185, 857395,                                             857395, 0.0, 6723.22216796875
1677, -5457.048690319061, 3, 12.433276537998609, 484, 857879,                                             857879, 0.0, 7166.03515625
1678, -3574.8548161387444, 3, 7.884278124998673, 299, 858178,                                             858178, 0.0, 6203.63818359375
1679, -6969.65937101841, 2, 22.653223134002474, 888, 859066,                                             859066, 0.0, 6646.916015625
1680, 1685.2475814521313, 1, 6.729813041998568, 250, 859316,                                             859316, 0.0, 7060.01171875
1681, 1067.5122033953667, 1, 11.248229365999578, 433, 859749,                                             859749, 0.0, 6212.7880859375
1682, 104.181969165802, 1, 13.208512699999119, 498, 860247,                                             860247, 0.0, 6022.865234375
1683, -1548.460914850235, 1, 14.584161372997187, 564, 860811,                                             860811, 0.0, 6515.32763671875
1684, 2065.014718055725, 1, 3.5338511490008386, 127, 860938,                                             860938, 0.0, 6674.935546875
1685, 972.3320466279984, 1, 7.501562677000038, 292, 861230,                                             861230, 0.0, 7012.3408203125
1686, -8808.980077505112, 2, 34.86824152200279, 1329, 862559,                                             862559, 0.0, 6531.48974609375
1687, 1968.8913878202438, 1, 5.9373007220019645, 223, 862782,                                             862782, 0.0, 6507.20751953125
1688, 819.1571359634399, 1, 10.117802470998868, 390, 863172,                                             863172, 0.0, 6788.97119140625
1689, -3179.0515139102936, 3, 5.361798429999908, 187, 863359,                                             863359, 0.0, 4781.6689453125
1690, -3355.2288187742233, 3, 8.946498402998259, 331, 863690,                                             863690, 0.0, 7083.9443359375
1691, -3534.3406053185463, 1, 30.457618842003285, 1159, 864849,                                             864849, 0.0, 6988.14306640625
1692, -4794.358273983002, 3, 11.406262043001334, 425, 865274,                                             865274, 0.0, 6498.7001953125
1693, 1075.3318299651146, 1, 7.938899552998919, 299, 865573,                                             865573, 0.0, 6474.23583984375
1694, 2110.655670642853, 1, 0.8263788399999612, 30, 865603,                                             865603, 0.0, 12611.51171875
1695, -506.9860019683838, 1, 14.174778707998485, 549, 866152,                                             866152, 0.0, 6685.40576171875
1696, 515.5786833763123, 1, 10.66014467000059, 399, 866551,                                             866551, 0.0, 6133.78955078125
1697, -2529.690043926239, 2, 1.9029228260005766, 58, 866609,                                             866609, 0.0, 2026.15380859375
1698, -4453.1960599422455, 3, 12.186196401999041, 457, 867066,                                             867066, 0.0, 6067.47412109375
1699, 1739.430146932602, 1, 5.4822761499999615, 209, 867275,                                             867275, 0.0, 6592.4697265625
1700, 419.27703642845154, 1, 15.369775416998891, 574, 867849,                                             867849, 0.0, 6541.91796875
1701, 1126.1395747065544, 1, 12.15513266400012, 479, 868328,                                             868328, 0.0, 7064.01953125
1702, 741.3475544452667, 1, 10.52697013299985, 402, 868730,                                             868730, 0.0, 5614.158203125
1703, -1122.221246957779, 1, 23.654065749000438, 895, 869625,                                             869625, 0.0, 6603.7744140625
1704, 389.4214587211609, 1, 8.546398267997574, 320, 869945,                                             869945, 0.0, 6600.5205078125
1705, 2118.468350291252, 1, 2.5078755020003882, 97, 870042,                                             870042, 0.0, 6063.60693359375
1706, -4271.391523361206, 1, 40.248397799001395, 1568, 871610,                                             871610, 0.0, 6504.8388671875
1707, -2754.108615875244, 1, 32.491362210999796, 1257, 872867,                                             872867, 0.0, 5948.6923828125
1708, 1088.262463927269, 1, 9.135887773001741, 343, 873210,                                             873210, 0.0, 7373.23486328125
1709, -3838.997478723526, 1, 18.60806042100012, 715, 873925,                                             873925, 0.0, 6540.14892578125
1710, 1422.5500168800354, 1, 6.820501786998648, 258, 874183,                                             874183, 0.0, 6595.15625
1711, -2384.0319607257843, 2, 1.0322230070014484, 40, 874223,                                             874223, 0.0, 10274.224609375
1712, -3999.473826944828, 3, 11.729145191002317, 447, 874670,                                             874670, 0.0, 6670.33935546875
1713, 1343.1790856719017, 1, 6.330564651998429, 232, 874902,                                             874902, 0.0, 7131.29736328125
1714, -236.29334044456482, 1, 16.780319764002343, 638, 875540,                                             875540, 0.0, 8002.19970703125
1715, 1200.1980962753296, 1, 5.135564305001026, 190, 875730,                                             875730, 0.0, 7273.2080078125
1716, 2010.9272894859314, 1, 2.9353516949995537, 103, 875833,                                             875833, 0.0, 7555.759765625
1717, -4748.992125749588, 4, 25.02605257200048, 950, 876783,                                             876783, 0.0, 6822.2958984375
1718, 1156.6277604103088, 1, 11.778409831997124, 448, 877231,                                             877231, 0.0, 6659.79833984375
1719, -311.080845952034, 1, 16.89214186800018, 659, 877890,                                             877890, 0.0, 6984.26025390625
1720, 1167.970330953598, 1, 8.828221544998087, 328, 878218,                                             878218, 0.0, 7276.16455078125
1721, -368.95373487472534, 1, 17.988090355996974, 667, 878885,                                             878885, 0.0, 7195.6298828125
1722, 1218.0359239578247, 1, 6.723511384003359, 263, 879148,                                             879148, 0.0, 6703.3330078125
1723, -5701.134083867073, 3, 12.36189903900231, 472, 879620,                                             879620, 0.0, 7530.75439453125
1724, 1892.5532681941986, 1, 6.5670908499996585, 234, 879854,                                             879854, 0.0, 6289.95556640625
1725, -198.60200345516205, 1, 13.981766092998441, 536, 880390,                                             880390, 0.0, 6078.578125
1726, 1980.2457019090652, 1, 3.2202436410007067, 117, 880507,                                             880507, 0.0, 6455.8427734375
1727, -393.31060659885406, 5, 0.8351305220021459, 30, 880537,                                             880537, 0.0, 6947.76611328125
1728, -3665.2784910202026, 3, 9.286196793000272, 348, 880885,                                             880885, 0.0, 6201.033203125
1729, 481.9409882724285, 1, 13.859452430999227, 540, 881425,                                             881425, 0.0, 7355.49072265625
1730, -207.176753282547, 5, 0.8251695550025033, 30, 881455,                                             881455, 0.0, 6807.56884765625
1731, -5037.4720984995365, 4, 39.46873503200186, 1493, 882948,                                             882948, 0.0, 6838.83251953125
1732, -1046.4128677845001, 1, 11.943392952998693, 459, 883407,                                             883407, 0.0, 7623.138671875
1733, -3944.4195606708527, 2, 5.745443843999965, 207, 883614,                                             883614, 0.0, 5376.35888671875
1734, 669.6958720088005, 1, 13.77790234799977, 536, 884150,                                             884150, 0.0, 7513.50732421875
1735, -1425.7387918233871, 5, 7.178257871000824, 267, 884417,                                             884417, 0.0, 6165.42333984375
1736, 1819.9442476332188, 1, 5.13389269199979, 186, 884603,                                             884603, 0.0, 5840.00048828125
1737, -3277.8004534244537, 2, 8.334166753000318, 324, 884927,                                             884927, 0.0, 7221.39990234375
1738, -3362.6473170518875, 3, 8.311046511000313, 314, 885241,                                             885241, 0.0, 6563.55078125
1739, -2787.032644033432, 3, 3.6745780240016757, 142, 885383,                                             885383, 0.0, 6355.3369140625
1740, 471.83655920624733, 1, 6.794330543998512, 255, 885638,                                             885638, 0.0, 8498.9091796875
1741, -4581.737454175949, 4, 21.05140417900111, 800, 886438,                                             886438, 0.0, 6199.28125
1742, -2706.2851724624634, 2, 2.44065640700137, 92, 886530,                                             886530, 0.0, 8583.3046875
1743, 1511.1294885873795, 1, 5.99839180699928, 220, 886750,                                             886750, 0.0, 5859.400390625
1744, -3241.6687926054, 2, 7.312113031002809, 276, 887026,                                             887026, 0.0, 5716.36181640625
1745, -481.7167609333992, 1, 14.708885367999756, 571, 887597,                                             887597, 0.0, 6756.0166015625
1746, 202.36965191364288, 1, 16.884171133002383, 637, 888234,                                             888234, 0.0, 6020.73193359375
1747, 1538.1878519058228, 1, 5.0965260160010075, 188, 888422,                                             888422, 0.0, 7328.9521484375
1748, 846.5665664672852, 1, 7.777249763999862, 284, 888706,                                             888706, 0.0, 6575.6962890625
1749, 2204.12826025486, 1, 1.7238725789975433, 66, 888772,                                             888772, 0.0, 5246.78759765625
1750, -5600.676556944847, 3, 12.522716160001437, 477, 889249,                                             889249, 0.0, 7867.65185546875
1751, -362.58490613102913, 1, 17.30665800600036, 661, 889910,                                             889910, 0.0, 5968.87109375
1752, 1740.9261448383331, 1, 6.1377988860003825, 219, 890129,                                             890129, 0.0, 6531.08642578125
1753, -2976.96543610096, 2, 5.744897149997996, 210, 890339,                                             890339, 0.0, 7477.45654296875
1754, 1177.0396176576614, 1, 9.138676730999578, 338, 890677,                                             890677, 0.0, 6438.36669921875
1755, -2918.702596306801, 3, 4.656514299000264, 180, 890857,                                             890857, 0.0, 6616.45849609375
1756, 1564.627923041582, 1, 6.846735028000694, 264, 891121,                                             891121, 0.0, 7421.58056640625
1757, -3693.9086660146713, 2, 10.906379403000756, 419, 891540,                                             891540, 0.0, 5804.658203125
1758, -3433.7409089505672, 4, 22.99549135699999, 865, 892405,                                             892405, 0.0, 7464.974609375
1759, -2830.3162618875504, 2, 5.164855579998402, 191, 892596,                                             892596, 0.0, 6795.22705078125
1760, 412.764200925827, 1, 9.301252658999147, 357, 892953,                                             892953, 0.0, 7302.88525390625
1761, -3603.131779909134, 3, 12.482069437999598, 486, 893439,                                             893439, 0.0, 6850.216796875
1762, -3744.6274223327637, 2, 11.441771071000403, 440, 893879,                                             893879, 0.0, 6816.955078125
1763, 1257.3743327260017, 1, 9.258826819001115, 357, 894236,                                             894236, 0.0, 6706.5390625
1764, -2510.3843318223953, 2, 1.3427371539983142, 51, 894287,                                             894287, 0.0, 4082.028076171875
1765, -214.6502419412136, 1, 22.544636345999606, 859, 895146,                                             895146, 0.0, 7084.9736328125
1766, 2128.9683121442795, 1, 2.0160656580010254, 63, 895209,                                             895209, 0.0, 8806.8427734375
1767, -2803.5305765867233, 2, 6.139735638000275, 231, 895440,                                             895440, 0.0, 6348.17626953125
1768, -3811.7288865447044, 3, 11.168673965999915, 425, 895865,                                             895865, 0.0, 6823.6318359375
1769, -3503.452982634306, 3, 13.273521504997916, 506, 896371,                                             896371, 0.0, 5930.81982421875
1770, 1166.3047936558723, 1, 16.042067329999554, 608, 896979,                                             896979, 0.0, 7345.85009765625
1771, 1923.9861755371094, 1, 4.231965459999628, 132, 897111,                                             897111, 0.0, 6692.8828125
1772, -457.23914086818695, 1, 14.8399155900006, 560, 897671,                                             897671, 0.0, 7691.208984375
1773, -3274.049989581108, 3, 7.949170915002469, 308, 897979,                                             897979, 0.0, 6422.876953125
1774, 434.6254985034466, 1, 15.71574928300106, 606, 898585,                                             898585, 0.0, 7053.45556640625
1775, -1164.0690449476242, 1, 26.53259202800109, 1006, 899591,                                             899591, 0.0, 6850.96484375
1776, -4275.057137846947, 1, 37.25895328700062, 1412, 901003,                                             901003, 0.0, 6766.1982421875
1777, -3430.48257291317, 4, 25.62521461900178, 956, 901959,                                             901959, 0.0, 7194.0556640625
1778, 999.1716014742851, 1, 12.772464356003184, 474, 902433,                                             902433, 0.0, 7157.1630859375
1779, 979.4285069704056, 1, 9.575870546999795, 352, 902785,                                             902785, 0.0, 5920.2529296875
1780, 2251.0634804964066, 1, 1.400456810999458, 53, 902838,                                             902838, 0.0, 6265.05224609375
1781, -5303.167147278786, 2, 10.359413082998799, 386, 903224,                                             903224, 0.0, 7661.6083984375
1782, -4461.182076334953, 4, 30.392991617998632, 1149, 904373,                                             904373, 0.0, 6564.65380859375
1783, 1808.3484655022621, 1, 4.298244879999402, 152, 904525,                                             904525, 0.0, 6009.33154296875
1784, 2027.6364203691483, 1, 3.099453063998226, 117, 904642,                                             904642, 0.0, 5032.853515625
1785, 1793.8224014043808, 1, 5.380783040000097, 195, 904837,                                             904837, 0.0, 6420.1416015625
1786, 2066.072344303131, 1, 4.130484597997565, 151, 904988,                                             904988, 0.0, 6821.98583984375
1787, 574.220600605011, 1, 12.146709378997912, 454, 905442,                                             905442, 0.0, 6476.03076171875
1788, 1615.6901168823242, 1, 6.030004803000338, 229, 905671,                                             905671, 0.0, 8804.8916015625
1789, 210.99627113342285, 1, 13.158798340999056, 501, 906172,                                             906172, 0.0, 7808.01220703125
1790, 1457.214198589325, 1, 10.50516537400108, 388, 906560,                                             906560, 0.0, 7621.9111328125
1791, 1609.338377714157, 1, 10.08975123199707, 373, 906933,                                             906933, 0.0, 7144.93896484375
1792, -4357.428965330124, 2, 15.551015633001953, 580, 907513,                                             907513, 0.0, 7525.255859375
1793, 1989.9306960701942, 1, 5.545983554999111, 203, 907716,                                             907716, 0.0, 7185.97216796875
1794, 791.4990807771683, 1, 8.756436525000026, 336, 908052,                                             908052, 0.0, 6893.75
1795, 838.5812692642212, 1, 6.664869505999377, 250, 908302,                                             908302, 0.0, 6721.62646484375
1796, -4890.153235912323, 4, 36.74864995900134, 1400, 909702,                                             909702, 0.0, 7395.74658203125
1797, 1390.2997349500656, 1, 7.082354887999827, 256, 909958,                                             909958, 0.0, 6335.47900390625
1798, 1187.760290145874, 1, 8.50388201000169, 323, 910281,                                             910281, 0.0, 5816.63818359375
1799, -2936.5501676797867, 3, 2.045440265999787, 78, 910359,                                             910359, 0.0, 9089.0419921875
1800, 1768.7323922514915, 1, 6.761135936001665, 258, 910617,                                             910617, 0.0, 9944.9677734375
1801, -2036.283343911171, 4, 18.379729868996947, 675, 911292,                                             911292, 0.0, 6445.30810546875
1802, 560.4900370836258, 1, 9.3336180160004, 347, 911639,                                             911639, 0.0, 6245.6904296875
1803, 1912.9402539730072, 1, 3.6861986170006276, 128, 911767,                                             911767, 0.0, 5810.21337890625
1804, -293.9793691635132, 5, 0.8426922120015661, 30, 911797,                                             911797, 0.0, 4090.099853515625
1805, 1536.4448668956757, 1, 7.649789623999823, 273, 912070,                                             912070, 0.0, 6574.79052734375
1806, 2077.361892938614, 1, 2.596230151000782, 98, 912168,                                             912168, 0.0, 5028.84716796875
1807, 2091.348102927208, 1, 2.3230666859999474, 88, 912256,                                             912256, 0.0, 8251.904296875
1808, 25.229374527931213, 1, 14.69234892699751, 543, 912799,                                             912799, 0.0, 6861.04931640625
1809, 53.28495168685913, 1, 11.551048346998869, 418, 913217,                                             913217, 0.0, 7223.734375
1810, 372.6959023475647, 1, 13.550064828999894, 504, 913721,                                             913721, 0.0, 6392.57421875
1811, 605.336389541626, 1, 8.636645302001853, 310, 914031,                                             914031, 0.0, 6714.63818359375
1812, 1391.5803158283234, 1, 8.135718720001023, 306, 914337,                                             914337, 0.0, 6892.6201171875
1813, 1643.5984432697296, 1, 1.0737353490003443, 37, 914374,                                             914374, 0.0, 6783.6572265625
1814, -4552.373647689819, 2, 14.196534766000696, 541, 914915,                                             914915, 0.0, 6333.68017578125
1815, -2666.9201100468636, 2, 4.603638403998048, 163, 915078,                                             915078, 0.0, 8055.51611328125
1816, 1905.3865984678268, 1, 4.339760129998467, 153, 915231,                                             915231, 0.0, 6636.22119140625
1817, 653.4367076158524, 1, 9.03173310299826, 326, 915557,                                             915557, 0.0, 6311.94921875
1818, 1804.1136248111725, 1, 5.011681848998705, 178, 915735,                                             915735, 0.0, 6138.0048828125
1819, -5094.287179350853, 2, 18.3924865830013, 679, 916414,                                             916414, 0.0, 7526.994140625
1820, -6464.648495078087, 2, 20.984217441997316, 784, 917198,                                             917198, 0.0, 7157.24609375
1821, -3121.532119989395, 4, 17.73864744799721, 640, 917838,                                             917838, 0.0, 7023.6962890625
1822, 2232.0973855257034, 1, 1.9375082639999164, 73, 917911,                                             917911, 0.0, 3542.169189453125
1823, -3980.0305465459824, 3, 8.33410090000325, 304, 918215,                                             918215, 0.0, 7651.69482421875
1824, 856.7053783535957, 1, 16.18672881099701, 602, 918817,                                             918817, 0.0, 7393.91015625
1825, 1339.5902198553085, 1, 5.135952720000205, 185, 919002,                                             919002, 0.0, 6497.30322265625
1826, 1999.720408797264, 1, 3.936040035001497, 141, 919143,                                             919143, 0.0, 6213.7841796875
1827, -7039.190880179405, 3, 22.994813093999255, 844, 919987,                                             919987, 0.0, 7406.60791015625
1828, 1859.6559009552002, 1, 6.137663087996771, 216, 920203,                                             920203, 0.0, 5942.189453125
1829, -183.83634459972382, 1, 15.397393536997697, 569, 920772,                                             920772, 0.0, 7840.5458984375
1830, -2450.3832149505615, 5, 10.402290868998534, 379, 921151,                                             921151, 0.0, 6222.28759765625
1831, -221.7654106616974, 1, 19.407556161000684, 719, 921870,                                             921870, 0.0, 5648.671875
1832, -5412.90201985836, 2, 18.677562087003025, 700, 922570,                                             922570, 0.0, 8018.2607421875
1833, -4681.992996126413, 2, 30.937084183999104, 1155, 923725,                                             923725, 0.0, 7031.5703125
1834, 1291.1236666440964, 1, 6.740158494998468, 251, 923976,                                             923976, 0.0, 7136.8525390625
1835, 1340.4822288751602, 1, 6.969767913997202, 252, 924228,                                             924228, 0.0, 8184.513671875
1836, -4359.258789777756, 4, 25.36118751199683, 934, 925162,                                             925162, 0.0, 7596.62744140625
1837, 2006.8251457810402, 1, 3.4392454600019846, 129, 925291,                                             925291, 0.0, 5451.4599609375
1838, -5533.700205564499, 3, 21.50519481000083, 779, 926070,                                             926070, 0.0, 7568.8505859375
1839, 2165.4795429706573, 1, 2.543258531997708, 93, 926163,                                             926163, 0.0, 7979.3388671875
1840, 1935.8106600046158, 1, 4.718647722998867, 167, 926330,                                             926330, 0.0, 4933.916015625
1841, -2724.198630928993, 3, 2.397356606001267, 88, 926418,                                             926418, 0.0, 9616.4521484375
1842, 726.8819385766983, 1, 11.071865608002554, 391, 926809,                                             926809, 0.0, 8516.7548828125
1843, 1913.815334558487, 1, 5.142265224003495, 184, 926993,                                             926993, 0.0, 7434.0595703125
1844, 1202.6843490600586, 1, 10.93331193999984, 403, 927396,                                             927396, 0.0, 6890.21484375
1845, -738.2091790437698, 5, 1.268146798000089, 45, 927441,                                             927441, 0.0, 5617.24267578125
1846, 1073.6190709769726, 1, 11.205485767000937, 398, 927839,                                             927839, 0.0, 8138.00439453125
1847, -1375.7508583068848, 1, 24.289336699999694, 908, 928747,                                             928747, 0.0, 6051.81005859375
1848, 2109.5094554424286, 1, 1.1006503690005047, 30, 928777,                                             928777, 0.0, 7456.8603515625
1849, 1298.628545641899, 1, 8.177613290998124, 284, 929061,                                             929061, 0.0, 7469.8681640625
1850, 1731.2102818489075, 1, 4.555091681002523, 155, 929216,                                             929216, 0.0, 6849.92431640625
1851, -3370.268643975258, 3, 5.216367256001831, 191, 929407,                                             929407, 0.0, 7806.5166015625
1852, -2031.8453144431114, 1, 27.751637183999264, 1022, 930429,                                             930429, 0.0, 6535.69677734375
1853, -4339.178602933884, 1, 35.10493705400222, 1309, 931738,                                             931738, 0.0, 6640.44775390625
1854, -5324.010104775429, 2, 18.46908816299765, 695, 932433,                                             932433, 0.0, 7454.99267578125
1855, -1275.320231795311, 5, 7.288903061002202, 259, 932692,                                             932692, 0.0, 5467.47900390625
1856, 2319.829027235508, 1, 1.2873652060006862, 48, 932740,                                             932740, 0.0, 7278.28857421875
1857, 1784.2156076431274, 1, 5.577536718003103, 199, 932939,                                             932939, 0.0, 6019.93896484375
1858, -6028.248094558716, 3, 30.25736167800278, 1118, 934057,                                             934057, 0.0, 7313.8486328125
1859, 1384.5953676700592, 1, 6.536232537000615, 239, 934296,                                             934296, 0.0, 7380.1708984375
1860, 2238.018006324768, 1, 1.0938072270000703, 30, 934326,                                             934326, 0.0, 5670.9853515625
1861, -3242.955860376358, 3, 8.013724558000831, 288, 934614,                                             934614, 0.0, 6694.302734375
1862, 166.35975593328476, 1, 15.373930091001967, 566, 935180,                                             935180, 0.0, 6865.423828125
1863, -4588.698921561241, 1, 19.431645799999387, 718, 935898,                                             935898, 0.0, 7615.58154296875
1864, 1813.5196895599365, 1, 1.1097612199992, 30, 935928,                                             935928, 0.0, 2829.812744140625
1865, 1246.9752311706543, 1, 7.944687851999333, 288, 936216,                                             936216, 0.0, 5566.85009765625
1866, -4544.047144293785, 2, 14.153586011998414, 515, 936731,                                             936731, 0.0, 7111.2333984375
1867, -3663.5597040057182, 4, 21.401515189001657, 799, 937530,                                             937530, 0.0, 8297.3544921875
1868, -7795.239868730307, 1, 43.88983292699777, 1610, 939140,                                             939140, 0.0, 7202.21533203125
